AT,V,AP,RH
21.87,49.39,1019.99,67.05
31.53,70.36,1006.29,57.11
23.4,49.16,1002.85,69.82
27.22,67.9,1005.73,57.29
26.91,65.34,1014.19,50.7
24.34,50.16,1004.78,74.0
13.83,40.78,1024.85,73.08
27.38,59.21,1012.74,53.53
26.66,70.02,1010.88,58.37
26.21,70.32,1007.0,78.29
9.83,41.17,1019.34,72.29
23.96,65.34,1015.52,56.82
18.39,52.08,1006.53,100.09
11.92,40.62,1015.91,55.4
25.16,54.2,1012.69,58.02
23.55,65.12,1016.23,66.65
22.71,59.43,1005.68,83.52
24.03,45.87,1007.55,52.48
13.48,41.44,1015.64,71.46
15.38,43.99,1022.42,83.41
10.0,39.66,1016.83,78.91
28.12,73.42,1011.49,80.16
20.55,46.21,1013.21,73.18
21.28,70.72,1010.29,86.22
24.94,63.94,1012.72,73.71
25.41,48.06,1013.12,46.52
25.76,65.48,1017.82,54.77
26.09,60.23,1010.74,60.88
17.23,40.12,1013.52,81.55
18.33,44.34,1019.55,51.69
19.82,57.85,1011.58,97.23
19.0,58.95,1018.05,83.38
18.1,45.0,1023.05,48.41
30.15,69.88,1007.2,73.67
30.65,71.98,1004.92,63.39
24.73,69.05,1003.25,66.44
28.29,61.86,1011.87,64.17
25.59,61.08,1013.19,77.28
20.06,52.84,1004.21,82.12
26.82,69.05,1004.62,40.0
13.54,40.69,1015.85,77.55
11.41,41.4,1019.01,78.59
16.72,44.34,1019.26,63.77
14.13,48.92,1011.72,78.06
16.55,41.93,1022.71,42.73
15.56,41.1,1004.65,84.58
13.95,40.2,1013.18,90.77
19.93,56.65,1020.7,62.82
10.5,39.28,1016.55,91.75
9.53,40.23,1017.74,89.05
32.38,69.05,1000.76,45.85
22.48,50.32,1008.47,83.58
19.76,51.19,1008.38,92.56
13.4,41.58,1020.5,71.17
21.44,48.98,1014.4,54.22
23.0,60.27,1018.72,84.25
27.69,69.98,1008.52,60.93
11.17,40.27,1009.54,74.56
10.54,34.03,1018.71,74.0
29.45,75.6,1018.12,50.68
29.97,73.06,1009.41,78.26
5.89,39.48,1005.11,59.83
13.35,39.18,1023.24,61.98
28.96,66.54,1002.54,56.33
23.13,71.25,1002.49,94.59
10.55,41.26,1007.77,99.1
24.01,67.17,1007.44,86.87
23.3,72.99,1008.54,92.11
4.23,38.44,1016.46,76.64
13.41,45.0,1022.31,76.29
8.68,41.82,1032.83,73.62
31.96,71.29,1008.39,47.51
25.46,56.89,1012.59,62.9
29.13,68.3,1014.96,37.08
9.19,40.62,1017.78,68.91
7.66,41.92,1031.96,82.48
13.07,38.47,1015.16,57.26
25.43,60.95,1014.62,51.39
6.77,39.81,1017.01,87.68
21.14,69.94,1008.87,79.74
25.49,47.45,1007.89,57.04
11.58,40.66,1017.0,97.13
10.53,40.64,1020.62,98.43
23.64,69.94,1005.2,64.53
17.01,44.2,1019.18,61.23
21.92,48.14,1013.44,67.8
25.3,58.46,1015.91,69.71
19.95,50.66,1013.21,81.98
27.64,75.6,1017.35,54.78
24.52,59.15,1014.03,74.83
29.9,64.79,1016.9,48.24
22.58,43.79,1015.66,44.18
17.04,40.12,1011.81,83.14
11.86,39.85,1013.0,66.92
18.97,44.85,1014.86,46.31
19.47,50.9,1012.77,77.33
17.1,62.1,1020.39,93.63
20.99,50.78,1008.55,75.14
25.86,60.32,1015.91,53.37
20.15,65.59,1014.62,79.39
25.77,59.39,1014.76,69.99
14.56,39.39,1014.23,80.61
22.1,58.33,1013.71,69.09
9.58,38.08,1019.49,67.54
26.76,48.41,1010.53,47.38
25.99,63.07,1012.5,64.81
9.68,38.16,1015.54,79.67
27.71,54.2,1012.72,47.25
25.77,73.68,1014.18,87.53
18.07,63.31,1016.65,72.81
11.67,44.6,1018.09,92.53
7.82,40.72,1022.17,88.13
13.78,43.22,1011.31,69.7
30.71,68.27,1007.76,68.04
25.21,75.6,1017.19,69.84
21.97,58.79,1010.93,86.7
23.26,63.56,1013.64,71.3
15.32,45.01,1013.3,83.72
21.03,69.05,1002.17,75.35
23.27,65.48,1019.05,61.36
9.79,39.69,1002.36,93.86
23.38,59.07,1009.29,92.4
15.78,41.48,1015.55,52.17
27.88,68.94,1007.68,75.68
18.12,50.16,1009.82,100.09
17.94,62.1,1019.81,82.65
13.18,43.8,1023.18,61.21
13.41,40.89,1010.85,89.61
28.28,61.86,1012.07,64.49
28.31,50.05,1005.75,50.17
15.3,43.34,1013.23,82.73
25.99,68.08,1013.13,59.14
30.58,68.84,1011.34,51.29
28.88,73.68,1015.25,47.73
12.04,43.69,1016.58,80.16
6.13,40.64,1020.69,94.57
25.56,50.05,1005.67,69.29
15.52,40.0,1017.0,66.27
14.26,44.47,1028.81,72.19
25.33,71.73,1009.78,77.78
21.44,62.96,1020.27,79.85
12.09,40.6,1013.85,85.72
11.82,42.86,1014.12,88.28
22.74,58.12,1015.16,79.58
22.89,74.78,1009.79,81.57
9.0,41.54,1018.83,79.61
23.13,72.24,1010.92,92.3
23.75,67.9,1006.25,70.17
27.04,48.41,1008.57,60.73
31.16,69.88,1007.01,68.28
22.9,67.25,1017.74,74.53
9.82,37.83,1005.29,100.07
27.41,74.67,1016.57,80.16
25.11,58.79,1015.99,60.55
30.07,69.82,1010.39,57.53
29.85,71.58,1010.04,58.66
12.69,40.75,1016.05,82.92
14.02,40.66,1017.05,84.14
17.33,42.28,1007.97,50.33
16.0,37.87,1020.24,78.41
11.57,41.54,1020.13,69.14
34.3,74.67,1015.98,25.89
19.83,63.94,1019.81,75.05
28.94,62.26,1010.64,50.41
4.88,40.27,1012.66,74.51
25.77,63.31,1012.76,65.98
11.18,39.61,1018.56,68.0
20.94,44.58,1016.98,59.65
29.12,58.84,1001.31,52.86
27.99,71.58,1010.68,68.99
6.61,38.91,1015.77,92.31
27.08,66.05,1017.91,59.1
10.8,39.28,1010.7,82.62
25.06,74.33,1014.05,69.02
28.4,69.34,1009.76,70.4
10.59,41.54,1019.94,72.52
11.61,39.69,1006.85,83.69
29.27,64.69,1006.85,55.79
22.84,61.87,1010.63,51.67
31.33,58.9,1003.77,52.34
30.15,67.32,1013.83,32.8
25.36,61.41,1011.89,55.64
9.16,41.03,1021.3,76.08
27.25,73.03,1014.15,68.52
14.87,38.28,1014.65,80.24
10.94,25.36,1009.47,100.1
25.55,58.95,1017.12,51.84
18.19,43.96,1011.87,79.68
8.8,42.32,1017.91,86.8
24.82,66.54,1010.0,60.36
20.76,51.19,1009.0,87.23
22.49,69.84,1006.78,73.76
25.4,70.4,1006.8,94.78
24.96,65.18,1012.68,76.19
13.74,43.71,1025.45,86.62
7.54,37.7,1014.58,78.43
9.97,41.62,1013.99,96.02
10.23,41.46,1018.89,83.06
25.66,70.02,1010.89,68.14
18.92,67.71,1008.19,64.53
27.29,67.32,1013.92,33.41
32.98,73.88,1006.31,47.55
10.87,44.71,1021.38,58.22
26.68,68.08,1011.41,67.33
12.68,40.69,1014.46,79.77
12.55,39.58,1010.68,76.9
9.33,44.03,1011.73,86.04
28.31,74.33,1011.89,69.77
16.13,39.99,1007.04,80.49
11.52,40.03,1017.56,87.87
10.02,38.18,1017.43,68.4
11.17,39.72,1002.4,81.4
31.82,73.68,1014.8,40.58
13.56,39.52,1016.61,78.35
32.32,76.09,1006.63,62.96
8.21,38.91,1015.82,88.99
27.76,69.4,1004.27,72.25
23.21,63.94,1013.56,80.23
5.24,38.68,1018.03,78.65
14.38,40.71,1023.46,66.12
7.18,38.56,1016.49,70.37
18.13,49.39,1021.29,82.52
18.89,66.86,1012.38,71.96
13.91,44.58,1021.36,78.98
24.98,58.05,1011.69,69.97
12.08,41.39,1019.45,78.3
33.12,68.31,1010.3,42.29
24.35,66.49,1012.48,62.12
19.02,44.85,1014.57,43.37
24.98,60.32,1015.63,57.19
24.35,58.79,1010.13,72.1
29.67,71.98,1005.16,67.75
23.15,66.48,1003.71,76.0
32.96,73.03,1013.56,54.03
18.91,43.14,1013.56,58.34
28.47,67.69,1004.79,56.51
21.41,56.9,1007.03,79.41
30.11,70.8,1008.57,69.25
27.88,62.66,1009.51,56.44
15.0,41.35,1006.6,86.95
7.92,42.28,1008.55,81.68
22.52,67.32,1011.4,66.2
21.88,59.39,1015.58,87.19
25.82,59.43,1008.08,65.25
11.3,44.6,1018.19,91.66
10.47,41.06,1022.24,81.16
25.18,71.98,1006.71,89.86
30.98,67.45,1015.18,45.4
15.67,48.78,1013.76,88.92
4.16,35.47,1017.72,88.49
20.21,59.14,1016.0,70.38
23.0,66.05,1020.61,80.29
7.41,39.16,1015.23,90.66
22.58,59.14,1017.2,80.91
18.53,63.91,1010.26,97.8
23.03,54.42,1014.42,74.98
20.79,50.66,1013.39,77.93
32.27,71.85,1007.88,56.01
10.46,41.26,1020.65,92.24
10.58,39.61,1020.39,71.69
16.69,46.18,1010.8,96.8
19.95,58.46,1017.45,89.46
13.63,40.92,1021.89,80.5
20.5,51.19,1009.0,91.79
19.23,41.67,1012.53,48.86
23.25,51.86,1013.54,78.34
10.03,42.18,1017.3,85.99
23.68,68.12,1011.18,72.45
10.29,41.74,1019.9,80.51
10.28,39.61,1020.43,69.09
17.68,53.16,1013.09,82.79
20.02,67.32,1012.05,76.34
21.82,63.9,1014.48,92.53
22.99,46.93,1014.15,49.42
24.05,64.69,1006.63,69.2
29.91,76.86,998.59,72.41
6.75,39.37,1020.26,70.99
4.04,35.47,1017.51,87.35
27.59,71.97,1008.64,88.22
17.84,52.08,1006.65,100.09
17.57,44.06,1015.43,72.75
22.38,63.31,1014.76,73.8
32.56,68.14,1004.02,35.04
24.64,72.24,1011.37,80.61
14.24,39.99,1009.3,83.75
25.9,59.54,1007.3,78.38
22.0,59.54,1004.55,95.25
17.01,50.9,1013.23,82.03
18.83,47.83,1005.58,77.07
23.53,72.24,1010.84,94.33
24.34,59.54,1004.01,87.07
11.95,39.82,1013.4,92.51
26.78,66.54,1010.14,49.01
9.3,40.56,1022.64,76.14
30.02,73.5,1010.52,44.91
27.33,73.18,1012.26,82.18
5.07,40.07,1019.32,66.17
10.67,40.56,1022.39,77.92
32.56,68.94,1007.12,58.18
13.86,44.21,1022.6,83.56
23.24,68.31,1009.71,80.8
13.92,39.58,1012.5,80.28
8.94,43.13,1014.82,76.66
7.89,71.14,1018.4,86.49
23.3,48.78,1018.17,75.36
20.47,63.07,1012.79,88.67
22.64,72.24,1011.07,98.55
10.61,40.77,1022.09,83.62
17.23,41.1,1002.45,68.88
26.68,59.92,1009.94,70.57
20.08,49.69,1008.34,69.88
7.91,38.56,1016.48,68.94
25.46,70.32,1010.65,64.7
27.15,59.21,1013.49,51.71
24.2,63.21,1012.25,79.86
17.67,50.88,1015.64,90.55
12.45,40.56,1017.84,66.52
10.61,43.79,1016.03,76.33
27.16,56.85,1012.07,39.05
10.87,37.5,1011.43,95.56
13.16,40.71,1021.99,77.91
8.9,39.96,1026.31,95.46
8.99,39.04,1021.99,75.98
13.72,45.09,1012.95,87.41
21.04,50.32,1008.41,90.19
30.04,64.44,1014.46,52.19
15.69,37.87,1022.63,87.71
25.45,70.04,1011.2,82.48
26.53,65.18,1012.77,64.37
14.95,43.52,1022.43,94.75
23.6,57.17,1009.84,74.27
14.97,42.28,1007.31,79.25
19.06,44.63,1004.23,84.43
20.21,58.12,1015.36,79.18
13.78,40.1,1014.49,81.86
9.06,41.92,1029.9,90.88
27.71,75.23,1010.21,59.75
26.02,68.67,1006.73,75.19
19.35,50.12,1005.43,100.1
6.52,35.57,1025.37,78.32
7.6,41.04,1021.82,88.97
26.85,75.6,1017.43,74.55
29.52,64.79,1017.53,44.83
7.31,43.02,1014.19,86.43
15.11,43.67,1012.06,91.75
17.48,52.9,1020.03,76.47
18.73,46.48,1007.19,79.23
11.01,43.69,1016.7,81.48
11.48,37.92,1008.47,70.55
13.7,42.86,1030.68,79.77
30.12,74.16,1013.13,63.56
25.3,71.29,1007.86,62.98
24.07,71.97,1008.83,94.87
26.02,74.78,1010.04,72.78
11.9,39.16,1016.53,84.59
6.22,38.68,1017.87,69.41
24.82,57.19,1007.82,71.46
12.74,49.83,1007.44,91.47
25.57,59.43,1008.88,61.19
30.96,71.77,1006.26,52.76
25.87,63.47,1011.54,65.45
22.67,68.08,1013.0,66.59
13.18,40.73,1017.62,94.4
24.91,58.69,1008.22,82.81
27.98,67.9,1006.3,73.53
11.99,38.28,1013.65,91.31
24.35,60.27,1017.6,75.45
22.5,45.38,1014.11,65.08
21.41,54.2,1011.37,82.28
15.41,44.78,1007.69,65.17
28.31,64.79,1016.58,60.88
18.51,48.06,1015.14,79.83
20.01,45.09,1014.21,38.19
16.79,44.6,1014.27,48.08
11.53,41.39,1018.39,85.52
10.07,39.66,1015.37,83.78
26.38,70.47,1007.36,76.91
25.65,43.77,1011.65,46.18
8.37,39.99,1010.36,93.26
30.74,79.05,1005.78,73.19
9.28,41.54,1018.33,79.89
24.94,59.07,1008.89,84.79
21.97,69.23,1012.25,86.45
27.22,69.04,1008.89,70.62
18.1,48.06,1015.47,82.47
19.04,43.43,1009.25,68.74
13.86,40.83,1008.76,82.4
25.53,71.85,1009.19,74.7
22.32,47.93,1004.07,86.95
32.16,66.25,1008.17,56.88
17.88,45.87,1008.39,93.63
18.5,47.45,1009.23,83.21
22.59,59.43,1005.85,84.02
33.41,77.95,1010.3,59.72
15.63,37.87,1020.4,74.77
20.38,66.54,1013.95,77.8
8.3,36.3,1015.97,60.62
12.64,41.79,1016.38,92.65
29.58,66.51,1015.57,32.95
24.43,58.2,1017.18,46.84
12.72,39.13,1008.36,92.59
4.24,39.9,1009.28,96.74
28.29,68.08,1010.77,53.92
6.71,39.37,1020.28,71.15
26.26,71.73,1009.59,80.06
19.07,49.69,1007.22,76.79
12.78,44.6,1013.64,77.56
9.37,38.56,1016.84,62.07
28.23,64.05,1011.98,75.23
11.4,52.75,1023.31,75.7
25.21,46.21,1010.87,59.35
24.53,74.78,1009.9,78.34
23.76,74.22,1009.2,92.98
29.73,67.25,1017.64,37.79
24.77,48.92,1010.25,47.04
24.86,44.05,1005.69,66.65
27.58,66.48,1004.82,51.23
26.58,70.98,1008.96,77.36
14.73,39.52,1017.01,74.21
23.45,51.95,1005.23,76.17
9.2,40.77,1011.88,89.86
22.79,71.77,1005.75,90.91
9.75,36.66,1026.21,70.12
19.06,56.65,1020.82,82.14
19.12,58.79,1017.34,92.45
21.5,61.5,1008.43,78.13
15.71,44.06,1018.34,71.69
25.79,70.4,1007.11,86.03
10.02,52.75,1021.93,73.68
29.28,75.08,1005.21,59.0
12.17,41.58,1013.89,88.98
24.42,63.07,1011.49,67.39
29.6,69.82,1010.49,61.66
17.58,39.63,1004.84,80.43
16.17,38.01,1022.19,70.99
13.35,41.16,1011.32,89.12
12.25,44.58,1016.47,81.15
17.63,40.55,1002.27,73.42
13.52,40.83,1009.94,87.53
27.57,68.31,1010.48,55.87
27.73,67.69,1007.47,59.42
20.23,52.05,1012.15,47.49
25.4,65.34,1013.11,53.93
26.12,68.51,1013.06,68.96
8.48,40.05,1015.89,90.25
11.92,43.8,1022.96,60.49
7.61,43.22,1014.8,86.92
26.48,69.14,1009.31,84.11
17.17,63.09,1020.54,95.98
21.7,49.02,1008.74,82.8
29.01,66.44,1011.21,71.56
24.78,68.63,1013.96,43.7
22.57,62.4,1009.77,86.05
8.66,41.01,1022.51,98.55
23.51,57.32,1012.55,53.6
26.46,61.41,1012.41,56.58
13.74,39.35,1014.82,77.48
13.08,39.82,1012.27,85.21
22.02,46.93,1014.32,55.92
26.09,70.4,1007.41,85.37
29.96,67.83,1008.0,44.05
10.62,39.58,1011.9,87.85
21.46,46.63,1012.97,71.29
29.39,69.89,1013.92,47.36
21.97,68.12,1012.53,75.12
21.96,69.94,1011.09,80.27
6.76,39.81,1017.11,87.9
28.0,69.05,1000.82,65.24
17.11,49.78,1007.25,100.09
13.24,39.16,1016.52,86.66
20.98,42.23,1013.12,67.37
17.59,65.48,1018.96,81.34
18.41,65.94,1010.23,84.71
29.87,69.13,1001.08,72.75
18.36,53.16,1013.14,79.89
22.57,63.94,1013.49,81.61
19.27,43.14,1013.17,39.85
25.63,58.86,1014.86,52.75
28.02,71.77,1006.5,72.41
24.65,52.36,1014.76,66.63
14.28,43.02,1012.97,49.44
20.06,44.9,1008.79,70.06
12.68,40.73,1017.66,92.08
11.71,40.05,1014.49,86.09
28.55,72.43,1007.2,65.82
9.88,40.71,1015.34,84.32
25.88,71.73,1010.01,72.8
30.21,79.74,1006.82,54.03
32.89,66.44,1009.94,60.55
24.43,47.45,1007.68,65.18
22.64,62.44,1011.82,75.07
22.26,44.89,1009.51,78.93
24.83,62.4,1010.13,70.18
19.83,39.39,1013.73,59.16
7.76,42.28,1008.52,83.31
8.39,36.3,1015.39,62.23
13.35,39.58,1012.41,83.45
17.16,40.55,1000.26,72.21
13.51,40.89,1011.03,84.83
11.01,40.05,1015.46,89.22
24.37,73.42,1010.19,76.01
30.56,69.04,1009.29,55.73
14.28,42.77,1020.06,81.77
23.02,59.21,1011.74,83.18
22.44,63.47,1012.02,91.08
11.6,40.69,1015.51,86.55
26.59,60.96,1011.9,52.41
9.45,39.04,1023.08,75.81
23.75,68.51,1013.21,76.01
12.35,41.38,1021.99,55.38
21.47,57.19,1006.45,75.8
13.1,49.83,1007.29,92.79
5.54,41.38,1020.47,82.91
12.24,44.92,1023.74,88.21
12.39,40.75,1016.05,81.91
17.74,50.88,1015.56,89.78
34.61,73.03,1013.61,36.91
10.72,41.17,1019.68,60.71
27.62,67.51,1012.38,60.25
17.68,45.17,1017.5,77.57
13.48,41.26,1021.92,78.24
10.89,44.2,1018.3,86.32
21.04,65.46,1017.22,63.02
14.76,49.64,1026.31,75.67
23.74,62.96,1019.65,63.39
14.27,44.34,1018.95,71.44
26.5,66.75,1018.48,61.62
7.05,40.69,1020.53,89.67
12.93,39.58,1010.93,75.9
10.44,39.04,1023.99,85.03
6.49,39.33,1010.85,91.85
23.07,70.47,1008.64,83.37
24.22,68.51,1013.23,74.96
27.45,59.74,1011.34,58.58
24.73,70.72,1009.82,88.79
25.98,60.95,1014.5,48.01
16.57,53.82,1015.17,63.69
5.67,45.87,1008.91,93.29
28.07,64.09,1005.41,64.09
18.8,44.71,1016.56,31.29
27.98,71.98,1005.58,81.0
21.52,50.66,1013.56,74.33
6.57,39.37,1020.2,77.37
7.0,35.77,1018.21,64.84
9.29,35.77,1015.34,63.29
23.1,72.99,1008.85,90.54
21.69,69.94,1010.7,80.8
30.25,68.24,1006.58,31.9
22.76,57.5,1014.75,74.38
16.84,56.03,1020.25,70.37
26.85,75.6,1017.43,74.55
9.95,43.56,1014.85,82.62
26.95,48.41,1008.53,62.94
9.84,40.72,1022.21,77.79
27.31,64.44,1014.65,57.27
17.73,43.72,1009.33,76.68
20.37,54.9,1016.94,65.86
27.26,63.77,1014.07,66.58
19.84,56.89,1013.23,78.32
15.19,42.03,1017.38,71.66
26.23,59.87,1012.93,66.62
8.39,52.72,1026.06,86.76
30.19,64.79,1017.22,42.47
22.71,75.23,1010.48,76.86
30.09,69.48,1009.51,53.24
6.65,40.69,1020.11,89.84
13.12,39.18,1023.11,64.33
13.75,41.49,1019.9,88.23
19.39,51.43,1011.06,94.35
23.63,58.98,1010.99,81.16
19.96,56.03,1020.59,64.95
21.87,69.45,1014.04,71.19
25.15,73.67,1007.42,85.48
12.15,43.71,1025.78,93.69
9.68,41.48,1018.24,71.04
17.99,43.79,1016.13,75.63
31.4,71.06,1008.44,74.77
20.82,57.76,1019.15,72.46
10.56,41.54,1019.92,78.95
25.73,66.54,1010.07,55.97
20.62,43.43,1009.93,64.02
7.0,36.24,1013.15,89.64
13.69,34.03,1018.45,65.76
5.73,40.35,1012.24,91.84
14.63,41.23,998.96,86.4
32.0,71.85,1008.44,53.59
10.57,36.71,1022.11,82.39
13.48,41.92,1030.2,65.96
17.32,41.67,1013.23,68.07
23.55,51.95,1006.0,76.46
8.91,40.69,1015.11,89.65
31.68,70.79,1004.05,54.5
17.37,40.55,1001.19,71.42
24.9,67.25,1017.77,66.17
8.72,40.72,1023.48,77.87
27.16,66.44,1011.2,73.37
5.91,39.33,1010.18,95.53
30.27,64.69,1006.3,53.69
28.32,66.54,1010.28,45.6
11.56,40.71,1015.85,76.08
7.14,41.22,1016.6,97.09
30.64,74.87,1009.44,59.01
7.97,38.5,1013.84,72.36
27.71,66.93,1016.85,58.77
27.18,64.79,1016.27,63.7
18.49,41.1,1001.9,59.99
24.37,65.61,1014.5,65.67
10.52,41.01,1020.35,93.58
14.67,71.14,1019.84,77.72
19.62,58.79,1017.59,87.39
30.7,69.59,1008.03,66.78
29.62,71.8,1011.05,63.13
14.87,54.3,1017.17,71.57
17.78,50.66,1015.09,91.9
31.11,74.87,1009.11,54.86
21.03,67.45,1015.01,68.59
5.95,35.57,1025.84,77.61
27.2,59.74,1011.99,56.74
13.03,39.52,1016.68,83.09
24.27,63.9,1013.5,61.09
23.84,49.21,1013.6,47.63
26.61,72.43,1007.71,75.82
18.22,58.2,1017.09,81.92
32.25,77.54,1010.46,54.57
17.99,50.59,1015.9,77.28
19.3,56.65,1020.55,70.43
18.94,46.93,1010.22,75.45
20.71,45.61,1013.64,82.39
14.0,43.34,1016.37,85.51
32.96,69.75,1008.86,40.23
19.3,44.9,1008.89,70.55
29.23,77.3,1002.71,65.24
31.81,69.88,1007.94,55.91
27.37,76.2,1006.03,67.07
25.92,60.32,1016.05,52.51
20.39,64.15,1021.31,62.35
20.32,39.72,1001.38,57.21
28.12,44.89,1009.18,47.14
30.87,67.32,1013.78,34.54
23.7,69.23,1011.73,73.18
24.05,70.4,1006.83,92.35
8.18,43.69,1017.16,88.16
23.85,72.43,1008.01,88.34
20.58,49.15,1021.42,56.15
8.8,41.26,1008.08,96.52
14.84,41.23,995.02,88.0
28.8,74.9,1003.48,75.01
12.03,41.58,1015.09,90.43
10.14,45.01,1018.12,94.32
20.34,59.8,1015.18,80.21
26.28,73.06,1008.06,90.7
19.64,46.33,1013.33,98.99
9.59,37.14,1013.8,72.85
15.25,39.58,1012.1,73.05
7.26,41.22,1014.86,97.82
11.7,41.16,1017.98,95.71
27.02,71.77,1006.38,72.1
18.28,60.1,1009.72,85.79
23.44,62.52,1016.46,67.21
14.86,44.85,1016.19,67.43
30.05,69.34,1008.26,61.5
26.49,59.44,1012.09,57.84
20.03,69.45,1013.47,86.66
9.45,43.5,1018.89,84.29
22.87,74.22,1009.36,93.05
24.92,60.95,1014.88,60.58
10.46,41.06,1021.41,82.34
16.26,44.89,1010.48,86.57
7.55,42.85,1011.21,93.25
25.1,74.87,1010.01,79.41
28.72,76.86,999.31,71.74
23.89,48.41,1010.48,62.31
22.07,60.08,1017.68,71.23
18.99,56.65,1020.46,77.16
15.55,43.02,1011.97,44.66
19.08,59.15,1013.1,81.82
26.25,61.02,1011.47,71.22
14.01,42.74,1029.16,68.31
15.8,53.82,1015.87,68.48
15.39,39.31,1008.78,66.67
12.19,40.23,1017.45,82.07
6.07,38.91,1019.25,83.39
28.33,68.14,1004.63,71.21
17.82,65.48,1019.64,86.6
13.99,45.0,1023.83,77.92
15.69,41.93,1021.3,52.69
28.18,64.84,1009.22,56.04
9.55,40.72,1023.12,68.06
24.57,49.5,1014.22,56.31
13.47,43.34,1012.75,87.04
10.62,39.64,1010.65,62.15
6.8,39.37,1020.24,73.29
23.54,70.32,1010.89,80.76
9.05,36.3,1027.44,74.85
29.29,57.19,1008.3,60.11
31.73,74.67,1016.38,44.51
25.17,68.08,1012.83,60.87
17.54,58.49,1012.35,91.56
32.31,62.04,1010.45,38.01
14.81,43.7,1015.1,60.72
22.69,65.18,1012.47,80.9
27.86,63.07,1011.11,56.81
13.97,40.24,1018.32,88.72
11.83,38.25,1013.36,85.33
12.41,39.28,1017.08,87.02
15.68,43.7,1015.09,58.96
16.0,42.86,1013.88,81.74
15.64,43.71,1024.51,78.31
26.31,66.48,1005.93,63.9
13.06,44.2,1018.95,85.68
11.43,40.22,1010.84,81.04
14.73,40.35,1011.15,65.2
30.1,67.45,1014.23,39.04
5.1,35.57,1027.17,80.49
21.4,68.28,1008.2,60.34
9.6,41.03,1021.01,69.03
16.65,56.89,1013.52,87.44
30.85,68.94,1007.31,68.99
12.76,40.27,1006.58,49.34
12.06,48.04,1010.01,100.13
7.71,40.71,1021.53,95.48
25.63,56.85,1012.68,49.7
10.52,41.48,1018.0,68.99
32.21,70.94,1006.76,47.56
17.82,49.15,1020.73,70.25
11.8,40.66,1017.13,97.2
14.54,46.18,1015.29,94.48
33.76,68.51,1011.33,38.35
13.69,44.85,1016.89,79.87
15.12,41.04,1025.95,69.67
33.15,68.51,1012.9,51.91
19.32,44.71,1015.3,28.81
22.69,64.45,1012.82,45.03
15.03,43.71,1025.07,83.25
23.54,67.83,1009.44,65.48
21.11,65.94,1009.83,71.91
16.97,39.16,1005.7,69.13
23.79,58.49,1011.0,75.39
25.21,59.21,1017.37,55.06
22.7,66.44,1011.19,68.36
26.31,48.6,1002.64,60.04
20.52,43.79,1015.9,68.1
24.2,68.67,1006.72,78.08
25.54,48.41,1010.51,55.34
32.46,74.33,1012.61,37.07
12.64,41.49,1019.78,94.0
21.97,65.61,1016.09,73.29
7.72,41.14,1025.11,96.75
9.51,43.79,1016.02,79.81
4.71,39.42,1026.4,84.42
18.38,55.28,1020.22,68.33
26.78,52.3,1008.52,61.23
12.1,40.27,1005.53,68.37
27.14,71.32,1007.8,87.99
8.57,40.69,1020.87,84.15
7.67,42.85,1012.02,93.35
14.28,44.84,1024.84,79.09
16.55,54.3,1017.95,60.84
15.3,43.67,1011.75,95.31
30.08,67.25,1017.57,47.77
27.71,72.99,1007.18,72.68
26.31,77.95,1012.45,77.22
25.2,63.76,1009.78,64.96
13.49,44.47,1030.46,69.49
28.93,72.99,1007.23,64.41
9.13,39.04,1022.36,74.6
18.93,44.06,1017.58,68.23
13.17,38.91,1016.55,74.47
25.5,63.56,1013.85,64.69
24.61,62.39,1006.39,79.08
26.85,74.16,1008.66,93.8
28.37,69.13,1010.44,71.93
24.38,60.84,1017.85,62.23
13.21,45.87,1008.58,85.66
23.35,59.92,1009.86,88.6
15.49,42.07,1018.01,78.07
24.14,60.07,1016.56,58.08
20.55,48.98,1016.1,63.89
5.4,39.4,1011.45,91.84
24.61,62.96,1020.1,63.83
31.56,66.44,1008.91,64.16
28.71,51.43,1006.4,64.79
22.28,58.12,1014.54,83.27
25.2,61.08,1013.04,74.28
26.63,74.22,1007.44,78.5
18.18,44.63,1020.41,48.64
22.95,63.94,1013.87,80.37
24.3,69.94,1007.02,62.14
28.5,79.74,1006.75,87.09
27.59,50.05,1005.71,57.03
7.52,41.66,1015.2,78.41
8.83,36.3,1027.08,72.69
13.01,41.58,1020.82,78.41
28.45,69.23,1013.07,39.46
17.85,45.64,1020.11,82.94
24.57,72.24,1011.44,79.19
25.6,56.9,1006.35,81.58
25.41,65.12,1016.01,53.39
28.53,66.51,1015.9,40.68
18.28,41.1,1002.0,65.69
23.66,77.54,1008.5,85.32
29.13,47.93,1002.5,49.1
16.48,48.92,1011.84,64.16
15.43,38.58,1016.58,81.17
23.56,67.79,1010.14,89.72
7.39,39.81,1019.45,85.02
11.82,41.54,1019.96,67.65
6.67,39.37,1019.99,75.61
23.45,45.61,1012.84,73.42
14.66,42.07,1018.14,84.68
21.34,48.06,1014.49,63.23
20.56,60.08,1017.79,78.08
3.6,35.19,1018.73,99.1
7.76,39.61,1021.63,80.67
29.8,64.69,1006.6,54.43
26.91,70.47,1007.55,72.59
19.65,57.85,1011.73,93.89
7.55,43.65,1019.09,61.71
22.07,70.72,1010.52,82.96
25.5,63.91,1009.4,75.22
8.02,39.04,1018.49,68.07
24.91,69.89,1015.25,82.39
6.05,41.14,1027.69,86.93
